role,path,partner,valid,error,shape,canonical_shape,dtype,values,min,max,mean,std,p0,p0_1,p1,p5,p25,p50,p75,p95,p99,p99_9,p100,outside_0_1,nan_count,inf_count,sha256_canonical
train_noisy,train (1)/train/NoisyLR/002480.npy,train (1)/train/GT/002480.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.0026348326355218887,1.460242748260498,0.6575436553625593,0.2684321873243264,0.0026348326355218887,0.024487822741270066,0.07447791293263435,0.15475629419088366,0.4696972817182541,0.7026554644107819,0.8591833710670471,1.0381288647651672,1.1569877314567567,1.2896035481691401,1.460242748260498,1282,0,0,292fd3a98407ec044d71a2131f0e68cad367fcc710d678d130b49577082fab4e
train_noisy,train (1)/train/NoisyLR/002481.npy,train (1)/train/GT/002481.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.002356817713007331,1.6980093717575073,0.9433239787400822,0.19367359681795118,-0.002356817713007331,0.1994982616454363,0.4460707327723503,0.636920040845871,0.8190406262874603,0.9387774169445038,1.0673168301582336,1.2601036489009856,1.419806034564972,1.5721362112760655,1.6980093717575073,6108,0,0,181852c4e956e2a588cba8bff1552f0b1f8a046453f5402d670bb9d5a9b744b5
train_noisy,train (1)/train/NoisyLR/002482.npy,train (1)/train/GT/002482.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.00946058053523302,1.766376256942749,0.9456746198589485,0.19095648487395644,0.00946058053523302,0.25328957599401475,0.5173915582895279,0.6439925938844681,0.8188974112272263,0.9395700097084045,1.068608045578003,1.2689350903034204,1.4230489146709442,1.62561500251294,1.766376256942749,6122,0,0,2042b014846c781a0031d5d1b590cf3eeb3bcbf7ddf29bd7ce3fa28c96f2ebcd
train_noisy,train (1)/train/NoisyLR/002483.npy,train (1)/train/GT/002483.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.09165499359369278,1.7941107749938965,0.9423120014362212,0.19705001413128306,0.09165499359369278,0.207335125207901,0.4170739734172821,0.630474254488945,0.8173812031745911,0.9404310286045074,1.0699155032634735,1.2621199905872345,1.4142730510234833,1.584589733004581,1.7941107749938965,6230,0,0,081c1eb157e3508b7b8e8bbe7c6cd0eb34301c2cd961766c70c0483a475551bb
train_noisy,train (1)/train/NoisyLR/002484.npy,train (1)/train/GT/002484.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.013285874389111996,1.3958525657653809,0.25195990184871775,0.17214096266057496,-0.013285874389111996,0.008351875601336359,0.024911400247365236,0.0482733927667141,0.12830686569213867,0.21774734556674957,0.3237575739622116,0.5969517618417731,0.8405050230026245,1.0284501963853856,1.3958525657653809,28,0,0,f497f66e1503039e5436081fcfb46dce96fe3e35952f9f51bbb074009424f140
train_noisy,train (1)/train/NoisyLR/002485.npy,train (1)/train/GT/002485.npy,True,,"(128, 128)","(128, 128)",float32,16384,-2.2722571884514764e-05,1.2986948490142822,0.37431624222283655,0.15393438599324993,-2.2722571884514764e-05,0.025576023882254956,0.0537352292239666,0.1041967324912548,0.27053622156381607,0.377908393740654,0.48077843338251114,0.6178768217563629,0.7263445246219635,0.959359991967695,1.2986948490142822,12,0,0,014e83a5d4d50628e46f45d4919b0e5146c4d314ea2bb8ecf4a75ff33affeb26
train_noisy,train (1)/train/NoisyLR/002486.npy,train (1)/train/GT/002486.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.01664438098669052,1.1500303745269775,0.3793013595724233,0.15017454076326114,0.01664438098669052,0.035846289109438656,0.06458400189876556,0.11438045911490918,0.27856508642435074,0.3822215646505356,0.4837408810853958,0.6185920178890221,0.7118588399887086,0.930633135855207,1.1500303745269775,7,0,0,228de500db33ec2ee0c078243b05d347cd51b3730b9e73401dda1d4125a3c709
train_noisy,train (1)/train/NoisyLR/002487.npy,train (1)/train/GT/002487.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.001974808517843485,1.514389157295227,0.3787626296594624,0.1441291745808449,-0.001974808517843485,0.028040930235758422,0.06508359476923943,0.15475085079669954,0.2864282801747322,0.36977948248386383,0.45934438705444336,0.6289437323808664,0.8044637197256088,1.0243487814664947,1.514389157295227,20,0,0,827ff56b4d4fbbd3d4ea484bf01f1795facdce78182e110f20dead673f926c08
train_noisy,train (1)/train/NoisyLR/002488.npy,train (1)/train/GT/002488.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.00029233357054181397,1.610705852508545,0.5285029885499224,0.24699534130107895,0.00029233357054181397,0.013468686318956315,0.04506813690066338,0.13283000513911247,0.34215378761291504,0.5242946147918701,0.7016662955284119,0.9385562688112256,1.1124322521686554,1.3359632573127778,1.610705852508545,489,0,0,6f201b529c6e549270ac8cb03898dd47b90993178d170fae68054ff0f655261f
train_noisy,train (1)/train/NoisyLR/002489.npy,train (1)/train/GT/002489.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.024568811058998108,1.4747796058654785,0.6550955674954366,0.1779700710617293,0.024568811058998108,0.10164854883402585,0.27203677237033846,0.4029206857085228,0.5309388935565948,0.6351244449615479,0.7688568085432053,0.9727642506361005,1.1138178539276122,1.2971863176822778,1.4747796058654785,616,0,0,08498a706b550e266b387f10b9b88bbebcab200b93fa1141d203fdee225e2717
train_noisy,train (1)/train/NoisyLR/002490.npy,train (1)/train/GT/002490.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.00925666093826294,1.3556780815124512,0.6826118204475051,0.1742648971477623,0.00925666093826294,0.11231701657176017,0.2704674789309502,0.41775320917367936,0.559746503829956,0.6754777729511261,0.8028212636709213,0.9753091424703597,1.096576807498932,1.2234587049484358,1.3556780815124512,603,0,0,1bc6a3060306431359fd610ebed544bd74f7a50fa5459847b39669d0430ea75f
train_noisy,train (1)/train/NoisyLR/002491.npy,train (1)/train/GT/002491.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.003920710179954767,1.3225873708724976,0.6172556169734946,0.17785537382250566,-0.003920710179954767,0.08156369979679584,0.24732946187257768,0.36597778648138046,0.49011219292879105,0.5966448187828064,0.7331406772136688,0.9377471387386319,1.0747673070430757,1.2356212412119008,1.3225873708724976,416,0,0,86616a3709e709c2e06c4ed0a8c74cb1cf186564c6d039e17bd2a3c883e13d3b
train_noisy,train (1)/train/NoisyLR/002492.npy,train (1)/train/GT/002492.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.006459226366132498,1.3126540184020996,0.32381694266140926,0.20131187675436435,-0.006459226366132498,0.009507951591163874,0.020731557961553335,0.04737478699535132,0.14191234484314919,0.31659501791000366,0.47808413952589035,0.6556132137775419,0.8136254405975342,1.010256177544618,1.3126540184020996,19,0,0,7882fc3138899641b623802b6690e577e05623646dbac19c91eaeed2afd23d37
train_noisy,train (1)/train/NoisyLR/002493.npy,train (1)/train/GT/002493.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.03316093981266022,1.4131603240966797,0.5803864303186401,0.20723742385530214,-0.03316093981266022,0.02360884725488722,0.06329816654324531,0.17180652692914014,0.46460170298814774,0.6081818640232086,0.7197353392839432,0.8804674834012983,1.007314728498459,1.174108263969422,1.4131603240966797,180,0,0,bc2e27e7ebe54f8c17a65e84d85db9ab5207e80c9074596a29eea336836e6419
train_noisy,train (1)/train/NoisyLR/002494.npy,train (1)/train/GT/002494.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.0021417802199721336,1.4454749822616577,0.5833197724344927,0.22349639522104525,0.0021417802199721336,0.027934726243838665,0.061616907529532916,0.1667156755924225,0.44653748720884323,0.5992154479026794,0.7331296503543854,0.929284858703613,1.0898055613040925,1.2714891374111184,1.4454749822616577,400,0,0,9c513ee0f63377cf8cfb9be27c3f6e076b9b6a48eb75d614bbfe083f917b0af9
train_noisy,train (1)/train/NoisyLR/002495.npy,train (1)/train/GT/002495.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.0001474481396144256,1.586093783378601,0.5837089729676128,0.22164314795684276,0.0001474481396144256,0.02631842263042927,0.060527237318456176,0.16687354668974877,0.45035623759031296,0.6004886627197266,0.7298203557729721,0.9259193927049636,1.0795163297653199,1.3366352602243465,1.586093783378601,376,0,0,11afba5ff7244a16aeea981556363c1387fb41a8a60a012400419bbec60dc87a
train_noisy,train (1)/train/NoisyLR/002496.npy,train (1)/train/GT/002496.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.046477001160383224,1.4810595512390137,0.46658748012842377,0.27966241014263116,-0.046477001160383224,0.00854111634939909,0.0400695500150323,0.09135099463164807,0.20213864743709564,0.4464292377233505,0.7041268944740295,0.914964774250984,1.0632899105548859,1.2186603374481255,1.4810595512390137,330,0,0,131bd8d3460ff58089c52fbe27393ac2a8bed8c42c9566a01d418c32e55495e7
train_noisy,train (1)/train/NoisyLR/002497.npy,train (1)/train/GT/002497.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.003472869284451008,1.6183046102523804,0.49733833176205167,0.237415382649476,0.003472869284451008,0.029971975626423952,0.0647662777453661,0.12601357698440552,0.3312544524669647,0.4738481491804123,0.6459955722093582,0.9229552507400502,1.1125145626068116,1.3364008518457695,1.6183046102523804,452,0,0,9537227f790c85445ecb8e5fede0b689440cd3c7199ae593512971d4d13f86af
train_noisy,train (1)/train/NoisyLR/002498.npy,train (1)/train/GT/002498.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.005941830575466156,1.6221554279327393,0.4942784517526455,0.23354683003316984,-0.005941830575466156,0.025648696787655353,0.05725755196064711,0.12039841115474702,0.33797114342451096,0.4755519926548004,0.6381290704011917,0.9111315011978145,1.1162522339820864,1.3250569704771284,1.6221554279327393,432,0,0,0ca94bf18430488fad5d81bee03df1c85592b1ce24f7fe0ea1c6a484a13098bd
train_noisy,train (1)/train/NoisyLR/002499.npy,train (1)/train/GT/002499.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.0085942717269063,1.5268956422805786,0.4967387053933976,0.2349708308080241,0.0085942717269063,0.033689250584691764,0.06568936124444008,0.12927883565425874,0.3296971693634987,0.47882455587387085,0.6473385542631149,0.9154944419860835,1.0896378242969513,1.2759631017446535,1.5268956422805786,419,0,0,30797916617f897a02e128d586af1349b39984ef698b4f27337af40a578bfa85
train_noisy,train (1)/train/NoisyLR/002500.npy,train (1)/train/GT/002500.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.0034116157330572605,1.8950695991516113,0.21827246062314032,0.2344449253406196,-0.0034116157330572605,0.006914902372285724,0.018113401327282192,0.03171585611999035,0.06613980792462826,0.14174583554267883,0.25431884825229645,0.7839878469705578,1.1040956497192382,1.377193182826049,1.8950695991516113,323,0,0,b9f68c1d397bd0463cfaa8edb8960d530951a09dffad6ec5c55fb81a50d54caa
train_noisy,train (1)/train/NoisyLR/002501.npy,train (1)/train/GT/002501.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.03644927218556404,1.0426559448242188,0.36576474968774164,0.11322605136816985,0.03644927218556404,0.08293711812794209,0.14552708819508553,0.2043841049075127,0.2876025512814522,0.3531714975833893,0.4311453774571419,0.5691754966974256,0.6917355120182038,0.874538709402087,1.0426559448242188,2,0,0,fa6d5edc6b93a96b3fb076e1c66ef4172a2e60c5eafc6d598d339f3a09170867
train_noisy,train (1)/train/NoisyLR/002502.npy,train (1)/train/GT/002502.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.0348350815474987,0.9396988153457642,0.3779101659611115,0.10911374238333915,0.0348350815474987,0.10776064184308053,0.16174064353108406,0.21797628328204155,0.30064067244529724,0.3667854219675064,0.4453773871064186,0.573092433810234,0.6734758746623993,0.8088764820099096,0.9396988153457642,0,0,0,b0b993349bbf411dfc9fde05f09f8c638ee1a34910578c19bd58849014ea0d27
train_noisy,train (1)/train/NoisyLR/002503.npy,train (1)/train/GT/002503.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.000757675850763917,1.1102221012115479,0.37531124386693193,0.1090654181291814,0.000757675850763917,0.09761389628797769,0.1552896809577942,0.21606073379516602,0.29944929480552673,0.36451753973960876,0.44090478867292404,0.5696123212575912,0.6738736855983735,0.8122926622629265,1.1102221012115479,2,0,0,a514ac868fe849a1958d827ead6c6d17bc46d259d1c839ab3f84cb0f607fc70e
train_noisy,train (1)/train/NoisyLR/002504.npy,train (1)/train/GT/002504.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.00194020033814013,1.561811089515686,0.5102271561945173,0.2438184121775796,0.00194020033814013,0.032894608344882725,0.08487700812518596,0.16579909920692446,0.30628782510757446,0.49411801993846893,0.686974361538887,0.9281516224145889,1.0934493267536163,1.2584325355291437,1.561811089515686,465,0,0,6c0ac6e3ff538b245e7f41761a91b44e5a8754769510265d564f17ab671785c1
train_noisy,train (1)/train/NoisyLR/002505.npy,train (1)/train/GT/002505.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.00869135744869709,1.6279323101043701,0.40985596338036157,0.42262502246027184,-0.00869135744869709,0.0010742139981593935,0.01212279156781733,0.025294721685349943,0.053133067674934864,0.0994998998939991,0.8388557285070419,1.0972405493259427,1.257204463481903,1.4662114256620677,1.6279323101043701,1814,0,0,bac3e1e13721516e54d78a2ee97f3c95201834b7d8f32008fcb5ac886d733e73
train_noisy,train (1)/train/NoisyLR/002506.npy,train (1)/train/GT/002506.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.001724857371300459,1.8219093084335327,0.4076760708437446,0.42393491239417974,-0.001724857371300459,0.005552864278201014,0.01653455477207899,0.02685891930013895,0.05254107993096113,0.09978527203202248,0.8257324546575546,1.1167115926742552,1.2918881833553315,1.5328217921257088,1.8219093084335327,1850,0,0,b6c14e62c0028f0a1d59926c5206b56c4e225ba9bc74425c93be60083e15dbf2
train_noisy,train (1)/train/NoisyLR/002507.npy,train (1)/train/GT/002507.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.009943719953298569,1.466251254081726,0.4385065056340238,0.4115863236046427,-0.009943719953298569,0.01695689187012613,0.030029851570725442,0.04154259841889143,0.06700463965535164,0.11902406066656113,0.8528071939945221,1.0622434616088867,1.202476406097412,1.3550156546831222,1.466251254081726,1552,0,0,cb80beaf83aff38a6c1314c29f4a2edde1ec4e1b4c444f448c3ca45a43d8d4e4
train_noisy,train (1)/train/NoisyLR/002508.npy,train (1)/train/GT/002508.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.01134655624628067,1.611256718635559,0.37652375913802416,0.2933520366891767,0.01134655624628067,0.022707956759259105,0.042269473746418956,0.06350334286689759,0.1322791986167431,0.2552492916584015,0.6251910775899887,0.9203369021415709,1.098743634223938,1.332885415792466,1.611256718635559,422,0,0,e800a62076f0bebd25a96a3bcd9402e5d3aaadc2322ba4b960444720a32985c7
train_noisy,train (1)/train/NoisyLR/002509.npy,train (1)/train/GT/002509.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.004219995811581612,1.609296441078186,0.751263346975179,0.22462904417989168,0.004219995811581612,0.11333963227272033,0.24207791209220886,0.3665203720331192,0.5898527354001999,0.7680446207523346,0.9125337898731232,1.098794800043106,1.2354873609542847,1.3890057553052926,1.609296441078186,2088,0,0,e4216a7a4b70dba53fedf1846c2031750e425d7cf75d0723b5094202b1c3d270
train_noisy,train (1)/train/NoisyLR/002510.npy,train (1)/train/GT/002510.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.006842297036200762,1.9090873003005981,0.7065501031023871,0.23480216374116913,0.006842297036200762,0.12840687842667103,0.2477070365846157,0.3434513658285141,0.5265308320522308,0.702348917722702,0.8768085092306137,1.0949731647968288,1.2443709099292757,1.4523058741092705,1.9090873003005981,1853,0,0,81e14143b11b9d709c14b6f16b63de28b76abeeab76de61d1cd6d0872e11f3a3
train_noisy,train (1)/train/NoisyLR/002511.npy,train (1)/train/GT/002511.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.015790017321705818,1.8459572792053223,0.7514499665877565,0.23645167526306304,0.015790017321705818,0.1195458336621523,0.23530289947986602,0.35608924478292464,0.5825029611587524,0.7604808807373047,0.9163886308670044,1.135243570804596,1.2834653282165527,1.478870835423475,1.8459572792053223,2372,0,0,37fd079925674712f5b6d0830358b932c72de8c88e567776cba9a8ded8b42028
train_noisy,train (1)/train/NoisyLR/002512.npy,train (1)/train/GT/002512.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.062392741441726685,1.2785005569458008,0.31743041647480047,0.23356908264590068,-0.062392741441726685,-0.0182008668910712,-0.005440261592157185,0.002997164009138945,0.12698262929916382,0.29080651700496674,0.4786330461502075,0.7387908279895782,0.897357530593872,1.1046302411556261,1.2785005569458008,544,0,0,0b56ae605929be1f84bd11abd510d5011a7b98744030d00335e196ad2b0db84d
train_noisy,train (1)/train/NoisyLR/002513.npy,train (1)/train/GT/002513.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.023519139736890793,1.3025388717651367,0.13091344606894495,0.16869157071440485,-0.023519139736890793,-0.004893226116430015,-0.0011470668623223901,0.0004767802311107517,0.003444858535658568,0.06626911833882332,0.1975325606763363,0.4925097361207005,0.6938728189468384,0.8801245435476366,1.3025388717651367,533,0,0,0c71c264b307227f4a4d3e8417a482e052b6f54d260db0fa7a510764e95c0db0
train_noisy,train (1)/train/NoisyLR/002514.npy,train (1)/train/GT/002514.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.04556433483958244,1.23179292678833,0.14585668631331394,0.1726592518213875,-0.04556433483958244,-0.01628382874839008,-0.010239345738664269,-0.00452681693714112,0.005944465519860387,0.09305005520582199,0.2313617654144764,0.5044190227985378,0.6721013087034227,0.8967384914755903,1.23179292678833,2055,0,0,2b3299734bb00b9a8a81b4862efdf29704015de2326d78db8bb4b3ea32220424
train_noisy,train (1)/train/NoisyLR/002515.npy,train (1)/train/GT/002515.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.0351581946015358,1.153083086013794,0.13499710280884175,0.16971165557731638,-0.0351581946015358,-0.012815388914197683,-0.0074395035812631245,-0.003022972575854509,0.004868537187576294,0.07477493211627007,0.2071627900004387,0.4963929697871206,0.6814089357852936,0.9030067856311926,1.153083086013794,1841,0,0,db8c81cf71f6c84594d6af37c7a8fc4e4f6e1eecdd3e51c3801af0b433d96868
train_noisy,train (1)/train/NoisyLR/002516.npy,train (1)/train/GT/002516.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.0033939185086637735,1.217146873474121,0.5802235522549921,0.13869153957515107,0.0033939185086637735,0.02581573660299182,0.10709810733795166,0.31917369663715367,0.5184131115674973,0.5879884958267212,0.6594127416610718,0.779055133461952,0.9156891059875488,1.0616334805488747,1.217146873474121,49,0,0,9fc621c0aeb22abf9d002e0469ecc45a87849613c6961ad8f0d8e3ac8ca56875
train_noisy,train (1)/train/NoisyLR/002517.npy,train (1)/train/GT/002517.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.0020344327203929424,1.3284772634506226,0.5074729725333498,0.1667319933430422,0.0020344327203929424,0.09507907054573297,0.16605041071772575,0.239181724190712,0.38957739621400833,0.5052520334720612,0.6181241124868393,0.7900084525346753,0.9099130576848984,1.0512264058589993,1.3284772634506226,48,0,0,238a0cca4ae8634ccb41698a94095f8c7977613bfa8cb9d8a389840b61f3f2a3
train_noisy,train (1)/train/NoisyLR/002518.npy,train (1)/train/GT/002518.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.06829294562339783,1.5032328367233276,0.5520764891434737,0.17854483091561885,0.06829294562339783,0.1427066193372011,0.20445397153496742,0.28261518329381946,0.422619953751564,0.5414485931396484,0.6652022898197174,0.8617679417133329,1.0216546726226807,1.2368942881822613,1.5032328367233276,206,0,0,fb946b3e456390dd1eea71d1d6b513df39900b39878790ce42554945eccf0601
train_noisy,train (1)/train/NoisyLR/002519.npy,train (1)/train/GT/002519.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.02510710619390011,1.3535056114196777,0.472333951104531,0.17259079138918806,-0.02510710619390011,0.08142415709793567,0.13972137957811356,0.21666271686553956,0.34454820305109024,0.4596673250198364,0.5851025730371475,0.7760435611009597,0.9107040691375733,1.1117960659265567,1.3535056114196777,59,0,0,cb6c41fc3298bcd976bf9cc16c252a9ebe3f080c7efda8c79a405da1dcded0e7
train_noisy,train (1)/train/NoisyLR/002520.npy,train (1)/train/GT/002520.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.021011903882026672,1.3265297412872314,0.22687332638640534,0.17633539276463742,-0.021011903882026672,0.0031897274353541423,0.019072541929781438,0.033540690504014495,0.08581377007067204,0.16115321218967438,0.3497035950422287,0.562111714482307,0.6945809799432755,0.940646869599832,1.3265297412872314,19,0,0,b4cff8a26f64f61afb289efef3b09ab2ad7b9984b7f052149b2eabf6b8c38db7
train_noisy,train (1)/train/NoisyLR/002521.npy,train (1)/train/GT/002521.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.004700223449617624,1.4073222875595093,0.4725620958058414,0.24978694826246872,-0.004700223449617624,0.03103877182677388,0.07005162477493286,0.11981955878436566,0.2599223554134369,0.448059618473053,0.6621892750263214,0.9022982895374296,1.0495922565460205,1.2159667092561879,1.4073222875595093,301,0,0,a030500a078ddd3eaf64f9151ad18837a1d58682e9f1c0170f8d1dc5200926ad
train_noisy,train (1)/train/NoisyLR/002522.npy,train (1)/train/GT/002522.npy,True,,"(128, 128)","(128, 128)",float32,16384,3.1416831916430965e-05,1.279545783996582,0.3741725343086737,0.2111779796805597,3.1416831916430965e-05,0.01795296502672136,0.04666157819330693,0.08508742153644562,0.19507663324475288,0.35221943259239197,0.5270292162895203,0.7455979764461517,0.8837351781129837,1.047265769004838,1.279545783996582,39,0,0,5afc7171b77ec79fd0edfa799745dcfad60dc9e9a52501e39f886736b4d2a0e1
train_noisy,train (1)/train/NoisyLR/002523.npy,train (1)/train/GT/002523.npy,True,,"(128, 128)","(128, 128)",float32,16384,0.026119928807020187,1.426377296447754,0.49380467447417686,0.24985833006032698,0.026119928807020187,0.05827110827714205,0.09432921521365642,0.14632339105010034,0.28437190502882004,0.4673489183187485,0.6748534142971039,0.9386769264936446,1.0985033333301544,1.2785742354393044,1.426377296447754,462,0,0,0baee13f4df0e9aada01e44e17c8e9c5ba66cf7c2eb14f51a62bd8af34af57ec
train_noisy,train (1)/train/NoisyLR/002524.npy,train (1)/train/GT/002524.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.004578059073537588,1.427729606628418,0.4619607638432228,0.21722893267280785,-0.004578059073537588,0.027809541719034315,0.07801887877285481,0.20416074246168137,0.3239488825201988,0.3968079090118408,0.5459535270929337,0.9132940024137493,1.0555675506591797,1.206198492407805,1.427729606628418,337,0,0,6d3ddd980696070ee4c1af18348b9ffe9cf4f7b585b07ba3cc462d0ed1b1df32
train_noisy,train (1)/train/NoisyLR/002525.npy,train (1)/train/GT/002525.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.0061922697350382805,1.469478726387024,0.6186756566976701,0.25266647937885833,-0.0061922697350382805,0.016313606332987545,0.05561818402260542,0.1901074841618538,0.4387984797358513,0.6306370794773102,0.7987679690122604,1.0191827178001398,1.166024376153946,1.3577788228988736,1.469478726387024,966,0,0,5d65df606e7030eb452b32b5f72938dcb53e980da85f45efd89392ea769e27e6
train_noisy,train (1)/train/NoisyLR/002526.npy,train (1)/train/GT/002526.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.0039503369480371475,1.623094916343689,0.6188786879223898,0.2644942685290105,-0.0039503369480371475,0.01565771759301424,0.05516369935125113,0.18904619738459588,0.43088914453983307,0.6193550825119019,0.7999317795038223,1.055726110935211,1.2413879692554475,1.4438082952499391,1.623094916343689,1244,0,0,7ef7027a2077b83b613a2d285bc72f19d4316b196707dd53f6661ad252353777
train_noisy,train (1)/train/NoisyLR/002527.npy,train (1)/train/GT/002527.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.014818760566413403,1.6622538566589355,0.6198939143947797,0.26043807373223227,-0.014818760566413403,0.008516861118376256,0.05444870851933956,0.18987164795398712,0.43455924093723297,0.6251353919506073,0.8015841543674469,1.044220894575119,1.2062563645839692,1.4132061523199109,1.6622538566589355,1211,0,0,cc676489fd0122f3a041b41a8d3eebf76cac70ae9f08fe125ba95d05d47745be
train_noisy,train (1)/train/NoisyLR/002528.npy,train (1)/train/GT/002528.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.0027248163241893053,1.3616936206817627,0.3520894068789744,0.2745135335852651,-0.0027248163241893053,0.00965821629948914,0.035033812560141084,0.059012056328356266,0.1085575595498085,0.2594406306743622,0.5667676627635956,0.8569265514612195,1.0254056477546691,1.1906430016756093,1.3616936206817627,223,0,0,404ecdd28a09cbe76fa83c2979da13b957d193d084386ff156c1462ad7754c25
train_noisy,train (1)/train/NoisyLR/002529.npy,train (1)/train/GT/002529.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.004329397808760405,1.543293833732605,0.4761839284628735,0.34933028286326745,-0.004329397808760405,0.005770779552403837,0.020945042092353105,0.05001665744930508,0.13460225984454155,0.4432498812675476,0.7838733196258545,1.045548439025879,1.1884378719329836,1.3342885743379604,1.543293833732605,1227,0,0,745e518cb4fb611ffb1fe76e50fc3f3a4b3c1eaec12eef02f83fc9945690989c
train_noisy,train (1)/train/NoisyLR/002530.npy,train (1)/train/GT/002530.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.01479344628751278,1.5142631530761719,0.3617435834334799,0.3379543262835998,-0.01479344628751278,0.0010329426281386984,0.017886548992246388,0.047274062782526015,0.10151169076561928,0.18474272638559341,0.6487793624401093,1.014842653274536,1.1694409370422363,1.3546410003900535,1.5142631530761719,941,0,0,80d111a113362eed05de0fde4123a612c2f5707681c16419998db34f7edbb955
train_noisy,train (1)/train/NoisyLR/002531.npy,train (1)/train/GT/002531.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.012197605334222317,1.4621442556381226,0.38106434301706216,0.34364220998099276,-0.012197605334222317,0.002020130633260123,0.017098067235201596,0.04438411053270102,0.09468932449817657,0.18423520773649216,0.7070321291685104,0.9957158595323558,1.1334724557399751,1.3207053130865123,1.4621442556381226,792,0,0,67f1f2a9e41f69ca1774a0748fb6c09f3fd788b48dac77e96cdb02bc7ebf8c9b
train_noisy,train (1)/train/NoisyLR/002532.npy,train (1)/train/GT/002532.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.012676084414124489,1.3458082675933838,0.3695707603388314,0.22013023409692709,-0.012676084414124489,0.027441387202590702,0.05521429888904095,0.09461519308388233,0.17730645090341568,0.3247623145580292,0.538856029510498,0.7597658812999725,0.9059543520212173,1.08992893052102,1.3458082675933838,54,0,0,bc0eb2fc7563895314c513fa6ea516eae136bbb0e795e8c69cdb6a7271fd9b04
train_noisy,train (1)/train/NoisyLR/002533.npy,train (1)/train/GT/002533.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.007047832012176514,1.0493552684783936,0.4787562922359143,0.1561146827597112,-0.007047832012176514,0.09455105453729629,0.1969197867810726,0.2562000900506973,0.3581344857811928,0.46013060212135315,0.5877911746501923,0.7583487272262572,0.8622186672687531,0.9949223332405116,1.0493552684783936,15,0,0,5aae1a6dc6ed30dbb98d45839f1ce18ba064d26aafa06745c1d3cd96c8be7a1f
train_noisy,train (1)/train/NoisyLR/002534.npy,train (1)/train/GT/002534.npy,True,,"(128, 128)","(128, 128)",float32,16384,-0.07296507805585861,1.2404696941375732,0.4801505784671569,0.1619603811145181,-0.07296507805585861,0.049271550636738534,0.1916249006986618,0.24950734674930572,0.35688316822052,0.4601900428533554,0.5889610797166824,0.7688796818256378,0.8916261553764344,1.0481016485691168,1.2404696941375732,34,0,0,cfdf1cb76aed76d7d2f106b504c22bcd0b046ff9e93eac144fd3625b604ba18a
